0.306000, -2.277156, -3.708501, 14.308933 
0.307000, -2.292901, -3.735969, 14.288760 
0.308000, -2.308775, -3.763671, 14.268749 
0.309000, -2.324779, -3.791610, 14.248901 
0.310000, -2.340914, -3.819787, 14.229218 
0.311000, -2.357181, -3.848203, 14.209701 
0.312000, -2.373583, -3.876861, 14.190352 
0.313000, -2.390119, -3.905763, 14.171174 
0.314000, -2.406791, -3.934910, 14.152167 
0.315000, -2.423600, -3.964303, 14.133333 
0.316000, -2.440548, -3.993946, 14.114674 
0.317000, -2.457635, -4.023840, 14.096192 
0.318000, -2.474863, -4.053987, 14.077889 
0.319000, -2.492234, -4.084388, 14.059766 
0.320000, -2.509748, -4.115046, 14.041826 
0.321000, -2.527406, -4.145963, 14.024070 
0.322000, -2.545210, -4.177140, 14.006500 
0.323000, -2.563161, -4.208579, 13.989119 
0.324000, -2.581261, -4.240282, 13.971928 
0.325000, -2.599510, -4.272252, 13.954929 
0.326000, -2.617910, -4.304490, 13.938125 
0.327000, -2.636463, -4.336998, 13.921518 
0.328000, -2.655168, -4.369779, 13.905109 
0.329000, -2.674029, -4.402833, 13.888901 
0.330000, -2.693046, -4.436164, 13.872897 
0.331000, -2.712220, -4.469773, 13.857098 
0.332000, -2.731553, -4.503662, 13.841507 
0.333000, -2.751047, -4.537833, 13.826126 
0.334000, -2.770701, -4.572288, 13.810957 
0.335000, -2.790519, -4.607029, 13.796004 
0.336000, -2.810500, -4.642059, 13.781268 
0.337000, -2.830647, -4.677378, 13.766752 
0.338000, -2.850961, -4.712990, 13.752458 
0.339000, -2.871444, -4.748896, 13.738390 
0.340000, -2.892096, -4.785099, 13.724549 
0.341000, -2.912919, -4.821600, 13.710939 
0.342000, -2.933914, -4.858401, 13.697562 
0.343000, -2.955084, -4.895505, 13.684421 
0.344000, -2.976428, -4.932913, 13.671519 
0.345000, -2.997950, -4.970628, 13.658858 
0.346000, -3.019649, -5.008651, 13.646442 
0.347000, -3.041528, -5.046985, 13.634274 
0.348000, -3.063588, -5.085632, 13.622356 
0.349000, -3.085831, -5.124594, 13.610691 
0.350000, -3.108257, -5.163872, 13.599284 
0.351000, -3.130869, -5.203469, 13.588136 
0.352000, -3.153667, -5.243387, 13.577251 
0.353000, -3.176654, -5.283629, 13.566632 
0.354000, -3.199831, -5.324195, 13.556283 
0.355000, -3.223199, -5.365088, 13.546207 
0.356000, -3.246760, -5.406310, 13.536408 
0.357000, -3.270515, -5.447864, 13.526888 
0.358000, -3.294466, -5.489751, 13.517651 
0.359000, -3.318614, -5.531972, 13.508702 
0.360000, -3.342961, -5.574532, 13.500043 
0.361000, -3.367508, -5.617430, 13.491678 
0.362000, -3.392257, -5.660669, 13.483612 
0.363000, -3.417210, -5.704252, 13.475847 
0.364000, -3.442367, -5.748180, 13.468388 
0.365000, -3.467731, -5.792455, 13.461238 
0.366000, -3.493303, -5.837079, 13.454403 
0.367000, -3.519085, -5.882054, 13.447884 
0.368000, -3.545077, -5.927382, 13.441688 
0.369000, -3.571283, -5.973065, 13.435818 
0.370000, -3.597702, -6.019105, 13.430278 
0.371000, -3.624338, -6.065503, 13.425072 
0.372000, -3.651190, -6.112262, 13.420205 
0.373000, -3.678262, -6.159383, 13.415682 
0.374000, -3.705555, -6.206869, 13.411506 
0.375000, -3.733069, -6.254720, 13.407683 
0.376000, -3.760807, -6.302940, 13.404217 
0.377000, -3.788771, -6.351529, 13.401113 
0.378000, -3.816961, -6.400489, 13.398375 
0.379000, -3.845380, -6.449823, 13.396009 
0.380000, -3.874029, -6.499531, 13.394019 
0.381000, -3.902909, -6.549615, 13.392410 
0.382000, -3.932023, -6.600078, 13.391188 
0.383000, -3.961372, -6.650920, 13.390357 
0.384000, -3.990957, -6.702143, 13.389923 
0.385000, -4.020780, -6.753749, 13.389891 
0.386000, -4.050842, -6.805739, 13.390267 
0.387000, -4.081146, -6.858115, 13.391055 
0.388000, -4.111693, -6.910878, 13.392262 
0.389000, -4.142484, -6.964030, 13.393893 
0.390000, -4.173521, -7.017572, 13.395954 
0.391000, -4.204805, -7.071504, 13.398450 
0.392000, -4.236339, -7.125829, 13.401387 
0.393000, -4.268124, -7.180548, 13.404772 
0.394000, -4.300160, -7.235662, 13.408610 
0.395000, -4.332451, -7.291172, 13.412907 
0.396000, -4.364997, -7.347078, 13.417670 
0.397000, -4.397800, -7.403383, 13.422904 
0.398000, -4.430861, -7.460087, 13.428617 
0.399000, -4.464182, -7.517191, 13.434815 
0.400000, -4.497766, -7.574695, 13.441503 
0.401000, -4.531612, -7.632601, 13.448689 
0.402000, -4.565723, -7.690909, 13.456380 
0.403000, -4.600100, -7.749621, 13.464582 
0.404000, -4.634744, -7.808735, 13.473302 
0.405000, -4.669658, -7.868254, 13.482546 
0.406000, -4.704843, -7.928177, 13.492323 
0.407000, -4.740300, -7.988506, 13.502640 
0.408000, -4.776030, -8.049239, 13.513502 
0.409000, -4.812035, -8.110378, 13.524919 
0.410000, -4.848317, -8.171922, 13.536896 
0.411000, -4.884877, -8.233872, 13.549443 
0.412000, -4.921716, -8.296227, 13.562565 
0.413000, -4.958835, -8.358988, 13.576272 
0.414000, -4.996237, -8.422154, 13.590570 
0.415000, -5.033922, -8.485724, 13.605468 
0.416000, -5.071892, -8.549700, 13.620973 
0.417000, -5.110148, -8.614079, 13.637095 
0.418000, -5.148691, -8.678861, 13.653840 
0.419000, -5.187523, -8.744046, 13.671217 
0.420000, -5.226644, -8.809633, 13.689234 
0.421000, -5.266057, -8.875621, 13.707901 
0.422000, -5.305763, -8.942008, 13.727224 
0.423000, -5.345761, -9.008794, 13.747214 
0.424000, -5.386055, -9.075977, 13.767878 
0.425000, -5.426644, -9.143556, 13.789226 
0.426000, -5.467530, -9.211530, 13.811267 
0.427000, -5.508714, -9.279895, 13.834009 
0.428000, -5.550197, -9.348652, 13.857461 
0.429000, -5.591980, -9.417797, 13.881633 
0.430000, -5.634064, -9.487329, 13.906534 
0.431000, -5.676450, -9.557245, 13.932173 
0.432000, -5.719138, -9.627543, 13.958560 
0.433000, -5.762131, -9.698221, 13.985704 
0.434000, -5.805428, -9.769275, 14.013615 
0.435000, -5.849030, -9.840702, 14.042302 
0.436000, -5.892939, -9.912500, 14.071776 
0.437000, -5.937154, -9.984666, 14.102047 
0.438000, -5.981676, -10.057196, 14.133123 
0.439000, -6.026507, -10.130086, 14.165016 
0.440000, -6.071646, -10.203332, 14.197735 
0.441000, -6.117095, -10.276931, 14.231290 
0.442000, -6.162853, -10.350879, 14.265693 
0.443000, -6.208922, -10.425171, 14.300952 
0.444000, -6.255300, -10.499802, 14.337079 
0.445000, -6.301990, -10.574768, 14.374085 
0.446000, -6.348990, -10.650063, 14.411978 
0.447000, -6.396302, -10.725683, 14.450772 
0.448000, -6.443925, -10.801623, 14.490475 
0.449000, -6.491860, -10.877875, 14.531099 
0.450000, -6.540106, -10.954436, 14.572654 
0.451000, -6.588664, -11.031298, 14.615152 
0.452000, -6.637533, -11.108455, 14.658603 
0.453000, -6.686713, -11.185900, 14.703019 
0.454000, -6.736204, -11.263627, 14.748410 
0.455000, -6.786006, -11.341629, 14.794787 
0.456000, -6.836117, -11.419898, 14.842162 
0.457000, -6.886539, -11.498427, 14.890545 
0.458000, -6.937270, -11.577207, 14.939948 
0.459000, -6.988309, -11.656231, 14.990383 
0.460000, -7.039656, -11.735490, 15.041859 
0.461000, -7.091310, -11.814975, 15.094389 
0.462000, -7.143271, -11.894678, 15.147984 
0.463000, -7.195536, -11.974589, 15.202655 
